date,region,channel,sku,category,segment,qty,unit_price,discount_rate,unit_cost,revenue,tavg,tmax,tmin,precipitation,spend,clicks_mkt,impr_mkt,section,slot_rank,impr_merch,clicks_merch,campaign,platform,is_event,stock_on_hand,lead_time_days
2025-02-25,BUSAN,app,SKU-001,Outer,VIP,6,30000,0.03,15600,174600,6.4,9.2,4.5,0,0,204,10572,MAIN,3,1420,5,AlwaysOn,meta,0,123,14
2025-02-25,SEOUL,web,SKU-002,Outer,VIP,9,37000,0.03,20720,323010,5.3,8.2,3.1,0,0,200,9995,MAIN,3,1423,16,AlwaysOn,google,0,10,14
2025-02-25,BUSAN,web,SKU-003,Inner,RETURN,10,44000,0.03,26400,426800,7.2,10.3,4.8,0,0,206,10233,MAIN,3,1471,11,AlwaysOn,google,0,55,14
2025-02-25,SEOUL,app,SKU-004,Inner,VIP,11,51000,0.03,32640,544170,5.3,8.2,3.7,0,0,191,10001,MAIN,3,1562,9,AlwaysOn,meta,0,8,7
2025-02-25,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,7.2,10.7,4.8,0,0,186,9954,MAIN,3,1407,16,AlwaysOn,google,0,0,7
2025-02-25,SEOUL,app,SKU-006,Kids,VIP,7,37000,0.03,19240,251230,4.7,7.5,2.6,0,0,193,9472,MAIN,3,1646,10,AlwaysOn,meta,0,10,14
2025-02-25,BUSAN,web,SKU-007,Shoes,NEW,8,44000,0.03,24640,341440,6.7,10.1,5.0,0,0,201,10406,MAIN,3,1589,16,AlwaysOn,google,0,29,7
2025-02-25,SEOUL,app,SKU-008,Acc,VIP,7,51000,0.03,30600,346290,3.2,5.9,1.6,0,0,193,9971,MAIN,3,1521,16,AlwaysOn,meta,0,4,5
2025-02-26,SEOUL,web,SKU-001,Outer,VIP,7,30000,0.02,15600,205800,4.1,7.3,2.2,0,0,175,9485,MAIN,1,2193,30,AlwaysOn,google,0,116,14
2025-02-26,BUSAN,app,SKU-002,Outer,VIP,8,37000,0.02,20720,290080,7.8,10.8,6.2,0,0,192,9506,MAIN,1,2419,27,AlwaysOn,meta,0,2,14
2025-02-26,SEOUL,app,SKU-003,Inner,RETURN,9,44000,0.02,26400,388080,5.0,7.7,3.1,0,0,204,9516,MAIN,1,2422,22,AlwaysOn,meta,0,46,14
2025-02-26,BUSAN,web,SKU-004,Inner,RETURN,8,51000,0.02,32640,399840,7.8,11.3,6.2,0,0,232,10619,MAIN,1,2244,27,AlwaysOn,google,0,0,7
2025-02-26,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.02,20400,0,4.8,7.7,2.5,0,0,182,10038,MAIN,1,2229,26,AlwaysOn,meta,0,0,7
2025-02-26,BUSAN,web,SKU-006,Kids,RETURN,10,37000,0.02,19240,362600,7.6,10.5,6.1,0,0,170,9373,MAIN,1,2388,24,AlwaysOn,google,0,0,14
2025-02-26,SEOUL,app,SKU-007,Shoes,VIP,9,44000,0.02,24640,388080,4.8,7.8,2.7,0,0,219,10506,MAIN,1,2390,31,AlwaysOn,meta,0,20,7
2025-02-26,BUSAN,web,SKU-008,Acc,NEW,4,51000,0.02,30600,199920,8.1,11.6,6.4,0,0,212,10224,MAIN,1,2359,27,AlwaysOn,google,0,0,5
2025-02-27,BUSAN,app,SKU-001,Outer,RETURN,6,30000,0.03,15600,174600,6.7,9.8,4.5,0,0,226,10310,MAIN,2,1919,20,AlwaysOn,meta,0,110,14
2025-02-27,SEOUL,web,SKU-002,Outer,NEW,2,37000,0.03,20720,71780,4.8,8.3,3.0,0,0,208,9987,MAIN,2,1729,17,AlwaysOn,google,0,0,14
2025-02-27,BUSAN,web,SKU-003,Inner,VIP,10,44000,0.03,26400,426800,5.9,9.0,4.2,0,0,197,9358,MAIN,2,1945,14,AlwaysOn,google,0,36,14
2025-02-27,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,5.1,8.6,3.6,0,0,226,9957,MAIN,2,1926,21,AlwaysOn,meta,0,0,7
2025-02-27,BUSAN,web,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,7.3,10.0,5.2,0,0,232,10160,MAIN,2,1660,15,AlwaysOn,google,0,0,7
2025-02-27,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,4.2,7.2,1.7,0,0,191,9601,MAIN,2,1734,18,AlwaysOn,meta,0,0,14
2025-02-27,BUSAN,web,SKU-007,Shoes,RETURN,10,44000,0.03,24640,426800,6.9,9.5,4.8,0,0,189,10449,MAIN,2,1864,20,AlwaysOn,google,0,10,7
2025-02-27,SEOUL,app,SKU-008,Acc,NEW,0,51000,0.03,30600,0,5.3,8.5,3.2,0,0,211,9416,MAIN,2,1781,16,AlwaysOn,meta,0,0,5
2025-02-28,SEOUL,web,SKU-001,Outer,RETURN,8,30000,0.03,15600,232800,5.0,8.2,2.6,0,0,196,10152,MAIN,3,1481,16,AlwaysOn,google,0,102,14
2025-02-28,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.03,20720,0,7.5,10.6,5.3,0,0,220,10528,MAIN,3,1622,9,AlwaysOn,meta,0,0,14
2025-02-28,SEOUL,app,SKU-003,Inner,NEW,12,44000,0.03,26400,512160,4.6,7.4,2.9,0,0,184,10080,MAIN,3,1553,15,AlwaysOn,meta,0,24,14
2025-02-28,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,7.0,9.7,5.1,0,0,216,9524,MAIN,3,1352,11,AlwaysOn,google,0,0,7
2025-02-28,SEOUL,app,SKU-005,Kids,NEW,0,30000,0.03,20400,0,5.7,8.6,3.8,0,0,210,9776,MAIN,3,1356,11,AlwaysOn,meta,0,0,7
2025-02-28,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,7.8,11.4,5.8,0,0,187,9567,MAIN,3,1585,14,AlwaysOn,google,0,0,14
2025-02-28,SEOUL,app,SKU-007,Shoes,RETURN,10,44000,0.03,24640,426800,4.9,7.9,3.1,0,0,207,10645,MAIN,3,1616,14,AlwaysOn,meta,0,0,7
2025-02-28,BUSAN,web,SKU-008,Acc,NEW,0,51000,0.03,30600,0,5.8,9.0,4.1,0,0,198,9342,MAIN,3,1474,13,AlwaysOn,google,0,0,5
2025-03-01,BUSAN,app,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,7.1,10.3,5.2,0,0,234,10362,MAIN,3,1565,16,AlwaysOn,meta,0,95,14
2025-03-01,SEOUL,web,SKU-002,Outer,NEW,0,37000,0.03,20720,0,4.1,7.5,2.4,0,0,196,9492,MAIN,3,1484,10,AlwaysOn,google,0,0,14
2025-03-01,BUSAN,web,SKU-003,Inner,VIP,6,44000,0.03,26400,256080,6.7,9.7,4.5,0,0,206,9689,MAIN,3,1559,11,AlwaysOn,google,0,18,14
2025-03-01,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,5.1,8.0,2.7,0,0,241,10616,MAIN,3,1359,3,AlwaysOn,meta,0,0,7
2025-03-01,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,5.7,9.1,3.8,0,0,209,10649,MAIN,3,1533,5,AlwaysOn,google,0,0,7
2025-03-01,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,5.4,8.5,3.8,0,0,230,10097,MAIN,3,1358,6,AlwaysOn,meta,0,0,14
2025-03-01,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,6.2,9.4,4.6,0,0,182,9301,MAIN,3,1381,8,AlwaysOn,google,0,0,7
2025-03-01,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,5.0,8.5,2.8,0,0,215,9758,MAIN,3,1608,8,AlwaysOn,meta,0,0,5
2025-03-02,SEOUL,web,SKU-001,Outer,NEW,15,30000,0.12,15600,396000,4.4,7.0,2.9,0,35000,294,12239,MAIN,1,2386,33,PromoPush,google,1,80,14
2025-03-02,BUSAN,app,SKU-002,Outer,VIP,0,37000,0.12,20720,0,5.9,8.6,3.9,0,25000,251,12076,MAIN,1,2226,20,PromoPush,meta,1,0,14
2025-03-02,SEOUL,app,SKU-003,Inner,NEW,11,44000,0.12,26400,425920,5.0,8.3,2.5,0,25000,281,12219,MAIN,1,2213,31,PromoPush,meta,1,7,14
2025-03-02,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.12,32640,0,6.8,10.3,4.4,0,35000,282,12147,MAIN,1,2357,28,PromoPush,google,1,0,7
2025-03-02,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.12,20400,0,4.1,7.5,1.8,0,25000,294,12378,MAIN,1,2174,22,PromoPush,meta,1,0,7
2025-03-02,BUSAN,web,SKU-006,Kids,RETURN,0,37000,0.12,19240,0,6.7,10.1,4.7,0,35000,281,12161,MAIN,1,2330,28,PromoPush,google,1,0,14
2025-03-02,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.12,24640,0,4.6,7.9,2.2,0,25000,270,12309,MAIN,1,2330,22,PromoPush,meta,1,0,7
2025-03-02,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.12,30600,0,6.2,8.9,4.2,0,35000,250,11647,MAIN,1,2153,19,PromoPush,google,1,0,5
2025-03-03,BUSAN,app,SKU-001,Outer,RETURN,4,30000,0.03,15600,116400,6.8,9.9,4.8,0,0,193,9784,MAIN,3,1558,5,AlwaysOn,meta,0,76,14
2025-03-03,SEOUL,web,SKU-002,Outer,NEW,0,37000,0.03,20720,0,4.8,7.8,3.2,0,0,216,9454,MAIN,3,1426,16,AlwaysOn,google,0,0,14
2025-03-03,BUSAN,web,SKU-003,Inner,RETURN,7,44000,0.03,26400,298760,5.7,9.3,3.8,0,0,211,9446,MAIN,3,1394,7,AlwaysOn,google,0,0,14
2025-03-03,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,5.8,9.0,4.0,0,0,191,9691,MAIN,3,1589,6,AlwaysOn,meta,0,0,7
2025-03-03,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,6.2,8.9,3.8,0,0,211,10260,MAIN,3,1551,11,AlwaysOn,google,0,0,7
2025-03-03,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,4.2,7.4,2.2,0,0,196,10444,MAIN,3,1421,7,AlwaysOn,meta,0,0,14
2025-03-03,BUSAN,web,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,6.9,10.2,4.6,0,0,173,9502,MAIN,3,1647,12,AlwaysOn,google,0,0,7
2025-03-03,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,5.7,8.9,3.8,0,0,226,9916,MAIN,3,1521,11,AlwaysOn,meta,0,0,5
2025-03-04,SEOUL,web,SKU-001,Outer,VIP,5,30000,0.03,15600,145500,3.5,6.2,1.1,0,0,230,10613,MAIN,3,1497,14,AlwaysOn,google,0,71,14
2025-03-04,BUSAN,app,SKU-002,Outer,RETURN,0,37000,0.03,20720,0,6.3,9.5,4.7,0,0,205,9598,MAIN,3,1619,15,AlwaysOn,meta,0,0,14
2025-03-04,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.03,26400,0,4.5,7.9,2.5,0,0,230,10155,MAIN,3,1412,4,AlwaysOn,meta,0,0,14
2025-03-04,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,7.2,10.0,5.5,0,0,218,10053,MAIN,3,1581,7,AlwaysOn,google,0,0,7
2025-03-04,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,3.9,6.7,1.6,0,0,171,9369,MAIN,3,1473,10,AlwaysOn,meta,0,0,7
2025-03-04,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,6.6,9.6,5.0,0,0,187,9969,MAIN,3,1582,12,AlwaysOn,google,0,0,14
2025-03-04,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.03,24640,0,4.3,7.1,2.1,0,0,234,10635,MAIN,3,1561,16,AlwaysOn,meta,0,0,7
2025-03-04,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,6.3,9.3,4.0,0,0,207,9676,MAIN,3,1447,8,AlwaysOn,google,0,0,5
2025-03-05,BUSAN,app,SKU-001,Outer,NEW,9,30000,0.05,15600,256500,5.7,8.8,3.4,0,0,204,10151,MAIN,1,2353,21,AlwaysOn,meta,0,62,14
2025-03-05,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.05,20720,0,2.9,6.3,0.3,0,0,190,9350,MAIN,1,2419,32,AlwaysOn,google,0,0,14
2025-03-05,BUSAN,web,SKU-003,Inner,NEW,0,44000,0.05,26400,0,6.8,10.2,4.6,0,0,197,10418,MAIN,1,2221,23,AlwaysOn,google,0,0,14
2025-03-05,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.05,32640,0,4.9,8.2,3.1,0,0,220,10664,MAIN,1,2167,30,AlwaysOn,meta,0,0,7
2025-03-05,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.05,20400,0,5.7,8.6,3.7,0,0,192,9475,MAIN,1,2193,25,AlwaysOn,google,0,0,7
2025-03-05,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.05,19240,0,4.8,8.1,2.4,0,0,199,9914,MAIN,1,2369,28,AlwaysOn,meta,0,0,14
2025-03-05,BUSAN,web,SKU-007,Shoes,NEW,0,44000,0.05,24640,0,6.0,9.3,4.0,0,0,194,9678,MAIN,1,2309,21,AlwaysOn,google,0,0,7
2025-03-05,SEOUL,app,SKU-008,Acc,NEW,0,51000,0.05,30600,0,4.4,7.3,2.5,0,0,198,9483,MAIN,1,2196,22,AlwaysOn,meta,0,0,5
2025-03-06,SEOUL,web,SKU-001,Outer,VIP,10,30000,0.03,15600,291000,4.4,7.4,2.2,0,0,200,9472,MAIN,3,1579,5,AlwaysOn,google,0,52,14
2025-03-06,BUSAN,app,SKU-002,Outer,RETURN,0,37000,0.03,20720,0,5.7,8.5,3.9,0,0,222,9837,MAIN,3,1366,10,AlwaysOn,meta,0,0,14
2025-03-06,SEOUL,app,SKU-003,Inner,RETURN,0,44000,0.03,26400,0,3.7,6.8,1.7,0,0,231,10229,MAIN,3,1579,8,AlwaysOn,meta,0,0,14
2025-03-06,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,5.1,7.9,3.4,0,0,193,10489,MAIN,3,1517,10,AlwaysOn,google,0,0,7
2025-03-06,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,3.2,6.6,0.6,0,0,190,10057,MAIN,3,1518,10,AlwaysOn,meta,0,0,7
2025-03-06,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,6.6,10.0,4.6,0,0,238,10419,MAIN,3,1620,17,AlwaysOn,google,0,0,14
2025-03-06,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,3.8,7.0,1.5,0,0,187,9907,MAIN,3,1472,8,AlwaysOn,meta,0,0,7
2025-03-06,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,6.7,10.0,4.5,0,0,195,9997,MAIN,3,1543,7,AlwaysOn,google,0,0,5
2025-03-07,BUSAN,app,SKU-001,Outer,NEW,6,30000,0.03,15600,174600,6.1,8.7,3.8,1,0,225,10135,MAIN,3,1509,12,AlwaysOn,meta,0,46,14
2025-03-07,SEOUL,web,SKU-002,Outer,RETURN,0,37000,0.03,20720,0,3.7,7.0,1.4,1,0,211,10498,MAIN,3,1424,14,AlwaysOn,google,0,0,14
2025-03-07,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,5.3,8.6,3.5,1,0,189,10193,MAIN,3,1530,10,AlwaysOn,google,0,0,14
2025-03-07,SEOUL,app,SKU-004,Inner,VIP,0,51000,0.03,32640,0,3.4,6.0,1.2,1,0,214,9639,MAIN,3,1629,13,AlwaysOn,meta,0,0,7
2025-03-07,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,5.6,9.2,3.9,1,0,228,10076,MAIN,3,1472,9,AlwaysOn,google,0,0,7
2025-03-07,SEOUL,app,SKU-006,Kids,VIP,0,37000,0.03,19240,0,2.8,5.7,1.0,1,0,196,9493,MAIN,3,1557,11,AlwaysOn,meta,0,0,14
2025-03-07,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,5.0,8.0,3.1,1,0,184,9992,MAIN,3,1412,14,AlwaysOn,google,0,0,7
2025-03-07,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,3.5,6.8,1.2,1,0,233,10678,MAIN,3,1591,8,AlwaysOn,meta,0,0,5
2025-03-08,SEOUL,web,SKU-001,Outer,VIP,7,30000,0.03,15600,203700,4.1,6.8,1.9,0,0,196,10168,MAIN,2,1799,14,AlwaysOn,google,0,39,14
2025-03-08,BUSAN,app,SKU-002,Outer,NEW,0,37000,0.03,20720,0,5.0,7.5,2.7,0,0,206,10389,MAIN,2,1852,17,AlwaysOn,meta,0,0,14
2025-03-08,SEOUL,app,SKU-003,Inner,VIP,0,44000,0.03,26400,0,3.1,6.4,0.9,0,0,206,10478,MAIN,2,1909,23,AlwaysOn,meta,0,0,14
2025-03-08,BUSAN,web,SKU-004,Inner,VIP,0,51000,0.03,32640,0,5.0,8.2,3.1,0,0,210,9331,MAIN,2,1906,16,AlwaysOn,google,0,0,7
2025-03-08,SEOUL,app,SKU-005,Kids,RETURN,0,30000,0.03,20400,0,2.2,5.6,-0.3,0,0,190,10342,MAIN,2,1675,14,AlwaysOn,meta,0,0,7
2025-03-08,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.03,19240,0,5.2,8.4,3.6,0,0,179,9821,MAIN,2,1654,18,AlwaysOn,google,0,0,14
2025-03-08,SEOUL,app,SKU-007,Shoes,RETURN,0,44000,0.03,24640,0,3.1,6.2,0.7,0,0,193,10192,MAIN,2,1801,11,AlwaysOn,meta,0,0,7
2025-03-08,BUSAN,web,SKU-008,Acc,VIP,0,51000,0.03,30600,0,4.9,8.1,3.2,0,0,228,10238,MAIN,2,1797,17,AlwaysOn,google,0,0,5
2025-03-09,BUSAN,app,SKU-001,Outer,RETURN,6,30000,0.03,15600,174600,5.2,8.2,3.1,0,0,205,10293,MAIN,3,1360,12,AlwaysOn,meta,0,33,14
2025-03-09,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.03,20720,0,2.5,5.8,0.2,0,0,203,9518,MAIN,3,1424,6,AlwaysOn,google,0,0,14
2025-03-09,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,5.4,8.0,3.3,0,0,208,9855,MAIN,3,1640,5,AlwaysOn,google,0,0,14
2025-03-09,SEOUL,app,SKU-004,Inner,NEW,0,51000,0.03,32640,0,3.2,5.9,0.7,0,0,219,10199,MAIN,3,1594,5,AlwaysOn,meta,0,0,7
2025-03-09,BUSAN,web,SKU-005,Kids,VIP,0,30000,0.03,20400,0,4.1,7.5,1.7,0,0,176,9341,MAIN,3,1510,9,AlwaysOn,google,0,0,7
2025-03-09,SEOUL,app,SKU-006,Kids,NEW,0,37000,0.03,19240,0,3.1,6.5,0.9,0,0,201,9994,MAIN,3,1476,5,AlwaysOn,meta,0,0,14
2025-03-09,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,5.9,8.6,3.8,0,0,223,9835,MAIN,3,1544,11,AlwaysOn,google,0,0,7
2025-03-09,SEOUL,app,SKU-008,Acc,VIP,0,51000,0.03,30600,0,1.6,4.7,-0.9,0,0,194,10272,MAIN,3,1414,9,AlwaysOn,meta,0,0,5
2025-03-10,SEOUL,web,SKU-001,Outer,VIP,4,30000,0.03,15600,116400,2.7,5.2,0.2,0,0,188,9908,MAIN,3,1555,17,AlwaysOn,google,0,29,14
2025-03-10,BUSAN,app,SKU-002,Outer,NEW,0,37000,0.03,20720,0,4.6,7.5,2.5,0,0,216,9658,MAIN,3,1383,6,AlwaysOn,meta,0,0,14
2025-03-10,SEOUL,app,SKU-003,Inner,VIP,0,44000,0.03,26400,0,1.8,5.3,0.1,0,0,231,10137,MAIN,3,1618,9,AlwaysOn,meta,0,0,14
2025-03-10,BUSAN,web,SKU-004,Inner,NEW,0,51000,0.03,32640,0,5.7,9.1,3.9,0,0,180,9415,MAIN,3,1554,8,AlwaysOn,google,0,0,7
2025-03-10,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.03,20400,0,3.0,6.4,0.7,0,0,196,10120,MAIN,3,1604,17,AlwaysOn,meta,0,0,7
2025-03-10,BUSAN,web,SKU-006,Kids,VIP,0,37000,0.03,19240,0,5.5,8.3,3.2,0,0,222,9866,MAIN,3,1417,13,AlwaysOn,google,0,0,14
2025-03-10,SEOUL,app,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,2.1,5.4,-0.2,0,0,223,10003,MAIN,3,1613,14,AlwaysOn,meta,0,0,7
2025-03-10,BUSAN,web,SKU-008,Acc,NEW,0,51000,0.03,30600,0,5.9,9.2,3.9,0,0,188,9670,MAIN,3,1471,16,AlwaysOn,google,0,0,5
2025-03-11,BUSAN,app,SKU-001,Outer,NEW,10,30000,0.03,15600,291000,5.3,8.0,3.7,0,0,215,9420,MAIN,2,1918,19,AlwaysOn,meta,0,19,14
2025-03-11,SEOUL,web,SKU-002,Outer,VIP,0,37000,0.03,20720,0,2.6,5.7,0.9,0,0,208,10014,MAIN,2,1925,23,AlwaysOn,google,0,0,14
2025-03-11,BUSAN,web,SKU-003,Inner,VIP,0,44000,0.03,26400,0,5.3,8.5,3.2,0,0,188,9395,MAIN,2,1895,16,AlwaysOn,google,0,0,14
2025-03-11,SEOUL,app,SKU-004,Inner,RETURN,0,51000,0.03,32640,0,2.4,5.4,0.2,0,0,205,9377,MAIN,2,1715,21,AlwaysOn,meta,0,0,7
2025-03-11,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,4.3,7.2,2.7,0,0,171,9513,MAIN,2,1921,12,AlwaysOn,google,0,0,7
2025-03-11,SEOUL,app,SKU-006,Kids,RETURN,0,37000,0.03,19240,0,3.0,5.6,1.5,0,0,209,9362,MAIN,2,1854,19,AlwaysOn,meta,0,0,14
2025-03-11,BUSAN,web,SKU-007,Shoes,VIP,0,44000,0.03,24640,0,4.5,7.2,2.4,0,0,176,9743,MAIN,2,1829,22,AlwaysOn,google,0,0,7
2025-03-11,SEOUL,app,SKU-008,Acc,RETURN,0,51000,0.03,30600,0,2.2,5.7,0.2,0,0,183,9732,MAIN,2,1676,16,AlwaysOn,meta,0,0,5
2025-03-12,SEOUL,web,SKU-001,Outer,NEW,8,30000,0.02,15600,235200,3.1,5.6,0.7,0,0,186,9728,MAIN,1,2266,30,AlwaysOn,google,0,135,14
2025-03-12,BUSAN,app,SKU-002,Outer,NEW,0,37000,0.02,20720,0,3.8,6.7,1.9,0,0,212,10310,MAIN,1,2314,28,AlwaysOn,meta,0,130,14
2025-03-12,SEOUL,app,SKU-003,Inner,NEW,0,44000,0.02,26400,0,2.8,5.6,1.1,0,0,208,10556,MAIN,1,2238,21,AlwaysOn,meta,0,133,14
2025-03-12,BUSAN,web,SKU-004,Inner,RETURN,0,51000,0.02,32640,0,5.5,8.4,3.2,0,0,208,9377,MAIN,1,2325,22,AlwaysOn,google,0,153,7
2025-03-12,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.02,20400,0,1.7,5.2,-0.9,0,0,220,10652,MAIN,1,2427,31,AlwaysOn,meta,0,0,7
2025-03-12,BUSAN,web,SKU-006,Kids,NEW,0,37000,0.02,19240,0,4.3,7.8,2.6,0,0,237,10443,MAIN,1,2307,32,AlwaysOn,google,0,72,14
2025-03-12,SEOUL,app,SKU-007,Shoes,NEW,0,44000,0.02,24640,0,1.9,5.4,-0.1,0,0,198,9542,MAIN,1,2202,23,AlwaysOn,meta,0,115,7
2025-03-12,BUSAN,web,SKU-008,Acc,RETURN,0,51000,0.02,30600,0,4.1,6.7,2.4,0,0,180,9619,MAIN,1,2243,26,AlwaysOn,google,0,134,5
2025-03-13,BUSAN,app,SKU-001,Outer,VIP,2,30000,0.03,15600,58200,3.9,6.4,2.4,0,0,220,9563,MAIN,3,1432,12,AlwaysOn,meta,0,133,14
2025-03-13,SEOUL,web,SKU-002,Outer,RETURN,2,37000,0.03,20720,71780,2.6,6.1,0.1,0,0,218,10131,MAIN,3,1364,11,AlwaysOn,google,0,128,14
2025-03-13,BUSAN,web,SKU-003,Inner,VIP,10,44000,0.03,26400,426800,4.0,7.3,2.3,0,0,215,9712,MAIN,3,1459,3,AlwaysOn,google,0,123,14
2025-03-13,SEOUL,app,SKU-004,Inner,VIP,5,51000,0.03,32640,247350,2.0,5.1,-0.3,0,0,183,10022,MAIN,3,1380,6,AlwaysOn,meta,0,148,7
2025-03-13,BUSAN,web,SKU-005,Kids,NEW,0,30000,0.03,20400,0,4.1,7.3,1.6,0,0,196,10473,MAIN,3,1511,8,AlwaysOn,google,0,0,7
2025-03-13,SEOUL,app,SKU-006,Kids,NEW,10,37000,0.03,19240,358900,2.4,6.0,0.5,0,0,216,9704,MAIN,3,1628,8,AlwaysOn,meta,0,62,14
2025-03-13,BUSAN,web,SKU-007,Shoes,RETURN,10,44000,0.03,24640,426800,3.3,6.1,0.9,0,0,185,10095,MAIN,3,1617,17,AlwaysOn,google,0,105,7
2025-03-13,SEOUL,app,SKU-008,Acc,NEW,10,51000,0.03,30600,494700,1.4,4.1,-0.9,0,0,219,9962,MAIN,3,1500,7,AlwaysOn,meta,0,124,5
2025-03-14,SEOUL,web,SKU-001,Outer,NEW,10,30000,0.05,15600,285000,2.4,5.4,0.8,0,0,210,9991,MAIN,2,1823,16,AlwaysOn,google,0,123,14
2025-03-14,BUSAN,app,SKU-002,Outer,NEW,9,37000,0.05,20720,316350,4.8,7.9,2.9,0,0,178,9402,MAIN,2,1943,19,AlwaysOn,meta,0,119,14
2025-03-14,SEOUL,app,SKU-003,Inner,VIP,13,44000,0.05,26400,543400,1.5,4.2,-0.8,0,0,180,9310,MAIN,2,1800,13,AlwaysOn,meta,0,110,14
2025-03-14,BUSAN,web,SKU-004,Inner,VIP,9,51000,0.05,32640,436050,4.4,6.9,2.7,0,0,194,9868,MAIN,2,1674,13,AlwaysOn,google,0,139,7
2025-03-14,SEOUL,app,SKU-005,Kids,VIP,0,30000,0.05,20400,0,1.6,4.7,-0.2,0,0,231,10148,MAIN,2,1701,22,AlwaysOn,meta,0,0,7
2025-03-14,BUSAN,web,SKU-006,Kids,VIP,13,37000,0.05,19240,456950,3.3,5.8,1.4,0,0,179,9736,MAIN,2,1723,15,AlwaysOn,google,0,49,14
2025-03-14,SEOUL,app,SKU-007,Shoes,RETURN,8,44000,0.05,24640,334400,2.0,5.6,-0.2,0,0,207,9847,MAIN,2,1928,23,AlwaysOn,meta,0,97,7
2025-03-14,BUSAN,web,SKU-008,Acc,NEW,12,51000,0.05,30600,581400,4.9,8.1,2.4,0,0,209,9722,MAIN,2,1769,18,AlwaysOn,google,0,112,5
2025-03-15,BUSAN,app,SKU-001,Outer,NEW,6,30000,0.03,15600,174600,4.2,7.0,1.9,0,0,172,9388,MAIN,3,1360,8,AlwaysOn,meta,0,117,14
2025-03-15,SEOUL,web,SKU-002,Outer,NEW,5,37000,0.03,20720,179450,1.7,4.9,0.1,0,0,225,10653,MAIN,3,1596,12,AlwaysOn,google,0,114,14
2025-03-15,BUSAN,web,SKU-003,Inner,NEW,12,44000,0.03,26400,512160,3.9,6.7,1.7,0,0,180,9812,MAIN,3,1546,8,AlwaysOn,google,0,98,14
2025-03-15,SEOUL,app,SKU-004,Inner,NEW,10,51000,0.03,32640,494700,1.3,4.5,-1.2,0,0,219,10357,MAIN,3,1552,8,AlwaysOn,meta,0,129,7
